Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1965","1000 Int. $","2758.66024"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1966","1000 Int. $","2237.43872"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1967","1000 Int. $","2288.2896"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1968","1000 Int. $","2364.56592"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1969","1000 Int. $","1741.64264"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","2415.4168"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","2364.56592"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","3559.5616"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","1258.55928"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","3381.58352"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","3851.95416"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","2631.53304"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","3051.0528"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","2923.9256"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","3432.4344"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","3813.816"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","3432.4344"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","1779.7808"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","6356.36"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","7309.814"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","8517.5224"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","3940.9432"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","2923.9256"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","6610.6144"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","7373.3776"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","6991.996"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","7119.1232"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","7246.2504"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","7373.3776"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","7627.632"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","7706.481898"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","7836.657072"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","7967.230924"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","8263.268"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","8197.506317"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","8277.51182"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2001","1000 Int. $","8352.791326"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2002","1000 Int. $","8644.6496"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2003","1000 Int. $","8487.345526"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2004","1000 Int. $","8517.5224"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2005","1000 Int. $","8569.359211"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2006","1000 Int. $","8581.086"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2007","1000 Int. $","8644.6496"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2008","1000 Int. $","8773.140383"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2009","1000 Int. $","8892.150083"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2010","1000 Int. $","9627.7816"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2011","1000 Int. $","8981.329932"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2012","1000 Int. $","8263.268"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2013","1000 Int. $","8839.853033"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2014","1000 Int. $","9031.254466"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2015","1000 Int. $","8993.762448"
"Value of Agricultural Production","Argentina","Gross Production Value (constant 2004-2006 1000 I$)","Cherries","2016","1000 Int. $","9042.034472"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1961","1000 Int. $","3305.3072"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1962","1000 Int. $","2923.9256"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1963","1000 Int. $","2987.4892"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1964","1000 Int. $","2377.27864"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1965","1000 Int. $","2758.66024"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1966","1000 Int. $","2237.43872"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1967","1000 Int. $","2288.2896"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1968","1000 Int. $","2364.56592"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1969","1000 Int. $","1741.64264"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1970","1000 Int. $","2415.4168"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1971","1000 Int. $","2364.56592"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1972","1000 Int. $","3559.5616"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1973","1000 Int. $","1258.55928"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1974","1000 Int. $","3381.58352"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1975","1000 Int. $","3851.95416"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1976","1000 Int. $","2631.53304"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1977","1000 Int. $","3051.0528"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1978","1000 Int. $","2923.9256"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1979","1000 Int. $","3432.4344"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1980","1000 Int. $","3813.816"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1981","1000 Int. $","3432.4344"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1982","1000 Int. $","1779.7808"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1983","1000 Int. $","6356.36"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1984","1000 Int. $","7309.814"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1985","1000 Int. $","8517.5224"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1986","1000 Int. $","3940.9432"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1987","1000 Int. $","2923.9256"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1988","1000 Int. $","6610.6144"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1989","1000 Int. $","7373.3776"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1990","1000 Int. $","6991.996"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1991","1000 Int. $","7119.1232"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1992","1000 Int. $","7246.2504"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1993","1000 Int. $","7373.3776"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1994","1000 Int. $","7627.632"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1995","1000 Int. $","7706.481898"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1996","1000 Int. $","7836.657072"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1997","1000 Int. $","7967.230924"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1998","1000 Int. $","8263.268"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","1999","1000 Int. $","8197.506317"
"Value of Agricultural Production","Argentina","Net Production Value (constant 2004-2006 1000 I$)","Cherries","2000","1000 Int. $","8277.51182"
