Domain,Area,Element,Item,Year,Unit,Value
"Value of Agricultural Production","Austria","Gross Production Value (current million US$)","Strawberries","2016","USD","37.155601"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","1996","USD","0.581946"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","1997","USD","0.729374"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","1998","USD","0.957984"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","1999","USD","1.250175"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2000","USD","2.186133"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2001","USD","1.643493"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2002","USD","2.301031"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2003","USD","3.2367"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2004","USD","1.791766"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2005","USD","3.070632"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2006","USD","8.69524"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2007","USD","6.620443"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2008","USD","9.497461"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2009","USD","7.246753"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2010","USD","8.986208"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2011","USD","16.074736"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2012","USD","8.191864"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2013","USD","8.702412"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2014","USD","9.056343"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2015","USD","9.719551"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Cherries","2016","USD","5.547359"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1994","USD","0.208891"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1995","USD","0.238218"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1996","USD","0.163017"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1997","USD","0.18788"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1998","USD","0.139408"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","1999","USD","0.287452"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2000","USD","0.468534"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2001","USD","0.341551"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2002","USD","0.81497"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2003","USD","2.208515"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2004","USD","5.915668"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2005","USD","8.214541"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2006","USD","12.396081"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2007","USD","7.81174"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2008","USD","9.951175"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2009","USD","14.125822"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2010","USD","13.704604"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2011","USD","11.650194"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2012","USD","24.031199"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2013","USD","24.472906"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2014","USD","22.031051"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2015","USD","20.61365"
"Value of Agricultural Production","Azerbaijan","Gross Production Value (current million US$)","Raspberries","2016","USD","12.165732"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2003","USD","1.751267"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2004","USD","1.541374"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2005","USD","0.446535"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2006","USD","0.484658"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2007","USD","0.788497"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2008","USD","2.52048"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2009","USD","1.66854"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2010","USD","4.674829"
"Value of Agricultural Production","Belarus","Gross Production Value (current million US$)","Cherries","2011","USD","6.487014"
